FileName_OrigDNA,PathName_OrigDNA,FileName_OrigER,PathName_OrigER,FileName_OrigRNA,PathName_OrigRNA,FileName_OrigAGP,PathName_OrigAGP,FileName_OrigMito,PathName_OrigMito,FileName_OrigBrightfield_H,PathName_OrigBrightfield_H,Metadata_Plate,Metadata_Well,Metadata_Site
r04c02f02p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f02p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f02p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f02p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f02p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D02,02
r04c02f03p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f03p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f03p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f03p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f03p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D02,03
r04c02f04p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f04p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f04p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f04p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f04p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D02,04
r04c02f05p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f05p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f05p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f05p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f05p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D02,05
r04c02f06p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f06p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f06p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f06p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f06p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f06p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D02,06
r04c02f07p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f07p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f07p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f07p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f07p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f07p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D02,07
r04c02f08p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f08p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f08p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f08p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f08p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f08p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D02,08
r04c02f09p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f09p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f09p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f09p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c02f09p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D02,09
r04c03f01p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f01p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f01p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f01p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f01p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D03,01
r04c03f02p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f02p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f02p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f02p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f02p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D03,02
r04c03f03p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f03p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f03p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f03p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f03p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D03,03
r04c03f04p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f04p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f04p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f04p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f04p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D03,04
r04c03f05p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f05p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f05p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f05p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f05p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D03,05
r04c03f06p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f06p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f06p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f06p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f06p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f06p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D03,06
r04c03f07p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f07p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f07p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f07p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f07p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f07p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D03,07
r04c03f08p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f08p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f08p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f08p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f08p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f08p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D03,08
r04c03f09p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f09p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f09p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f09p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c03f09p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D03,09
r04c04f01p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f01p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f01p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f01p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f01p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D04,01
r04c04f02p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f02p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f02p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f02p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f02p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D04,02
r04c04f03p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f03p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f03p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f03p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f03p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D04,03
r04c04f04p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f04p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f04p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f04p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f04p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D04,04
r04c04f05p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f05p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f05p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f05p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,r04c04f05p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/cpg0014-jump-adipocyte/broad/images/2022_11_28_Batch1/images/BR00135677__2022-09-10T16_54_19-Measurement1/Images,BR00135677,D04,05
